X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5573967,34.67096117,内藤病院,ないとうびょういん,内藤病院（ないとうびょういん）,東成区深江南2丁目7番23号,東成区,06-6971-3480,,,,http://www.naito-hp.com/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3342
135.5355468,34.68068361,府立成人病センター,ふりつせいじんびょうせんたー,府立成人病センター（ふりつせいじんびょうせんたー）,東成区中道1丁目3番3号,東成区,06-6972-1181,,,,http://www.mc.pref.osaka.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3432
135.538685,34.68297361,森之宮病院,もりのみやびょういん,森之宮病院（もりのみやびょういん）,城東区森之宮2-1-88,城東区,06-6969-0111,06-6969-8001,救急告示病院,,http://www.omichikai.or.jp/morinomiya_h/index.htm,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,5195
135.5457148,34.68774953,サトウ病院,さとうびょういん,サトウ病院（さとうびょういん）,城東区東中浜1-2-23,城東区,06-6961-3191,,,,http://www.sato-hos.or.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,4481
135.5464694,34.68726681,ボバース記念病院,ぼばーすきねんびょういん,ボバース記念病院（ぼばーすきねんびょういん）,城東区東中浜1-6-5,城東区,06-6962-3131,06-6962-8064,,,http://www.omichikai.or.jp/bobath/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,4484
135.5446671,34.69167389,城東中央病院,じょうとうちゅうおうびょういん,城東中央病院（じょうとうちゅうおうびょういん）,城東区鴫野西5-13-47,城東区,06-6962-0015,06-6962-5309,救急告示病院,,http://www.jouto.com/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,5137
135.5435999,34.70105789,東大阪病院,ひがしおおさかびょういん,東大阪病院（ひがしおおさかびょういん）,城東区中央1-7-22,城東区,06-6939-1121,,救急告示病院,,http://www.yurin.or.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,6
135.5522063,34.70615583,関目病院,せきめびょういん,関目病院（せきめびょういん）,城東区関目2-13-13,城東区,06-6931-3211,06-6931-9193,,,http://www.sekime-hp.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,4483
135.5549214,34.70677322,済生会野江病院,さいせいかいのえびょういん,済生会野江病院（さいせいかいのえびょういん）,城東区古市1-3-25,城東区,06-6932-0401,06-6932-7977,救急告示病院,,http://www.noe.saiseikai.or.jp/index.html,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,5119
135.4459668,34.71193283,千船病院,ちぶねびょういん,千船病院（ちぶねびょういん）,西淀川区佃２丁目２番４５号,西淀川区,06-6471-9541,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3790
135.4590029,34.71148314,西淀病院,にしよどびょういん,西淀病院（にしよどびょういん）,西淀川区野里３丁目５番２２号,西淀川区,06-6472-1141,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3793
135.4589247,34.70822211,安田病院,やすだびょういん,安田病院（やすだびょういん）,西淀川区姫里２丁目１７番２１号,西淀川区,06-6471-0015,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3794
135.4690813,34.71079194,西大阪病院,にしおおさかびょういん,西大阪病院（にしおおさかびょういん）,西淀川区柏里１丁目１４番１３号,西淀川区,06-6475-0001,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3792
135.4548028,34.71930286,第一病院,だいいちびょういん,第一病院（だいいちびょういん）,西淀川区御幣島６丁目２番２号,西淀川区,06-6474-1201,,急患は常時受付,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3789
135.4602688,34.72948292,桂寿病院,けいじゅびょういん,桂寿病院（けいじゅびょういん）,淀川区加島2-4-8,淀川区,06-6309-3581,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,2436
135.4948888,34.70820292,大阪府済生会中津病院,おおさかふさいせいかいなかつびょういん,大阪府済生会中津病院（おおさかふさいせいかいなかつびょういん）,北区芝田2-10-39,北区,06-6372-0333,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,1799
135.508792,34.70999183,行岡病院,ゆきおかびょういん,行岡病院（ゆきおかびょういん）,北区浮田2-2-3,北区,06-6371-9921,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,1804
135.5117531,34.71224189,加納総合病院,かのうそうごうびょういん,加納総合病院（かのうそうごうびょういん）,北区天神橋7-5-26,北区,06-6351-5381,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,1803
135.4862919,34.72595017,十三病院,じゅうそうびょういん,十三病院（じゅうそうびょういん）,淀川区木川西3-4-15,淀川区,06-6303-8731,,,,http://www.yodomed.jp/hp/index.asp?facid=567,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,2548
135.4870438,34.73658081,東淀川病院,ひがしよどがわびょういん,東淀川病院（ひがしよどがわびょういん）,淀川区三国本町3-18-3,淀川区,06-6394-0551,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,2449
135.4902441,34.73415314,北大阪病院,きたおおさかびょういん,北大阪病院（きたおおさかびょういん）,淀川区西宮原2-7-17,淀川区,06-6395-1601,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,2506
135.4990686,34.73531697,大阪回生病院,おおさかかいせいびょういん,大阪回生病院（おおさかかいせいびょういん）,淀川区宮原1-6-10,淀川区,06-6393-6234,06‐6393‐8592,,,http://www.yodomed.jp/hp/index.asp?facid=10025,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,487
135.4900217,34.73929408,革島病院,かわしまびょういん,革島病院（かわしまびょういん）,淀川区西三国2-7-1,淀川区,06-6391-1431,,,,http://www.yodomed.jp/hp/index.asp?facid=569,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,53
135.4925219,34.74196114,貴生病院,きせいびょういん,貴生病院（きせいびょういん）,淀川区西三国1-18-4,淀川区,06-6392-0007,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,2508
135.5572748,34.70840303,すみれ病院,すみれびょういん,すみれ病院（すみれびょういん）,城東区古市１-20-85,城東区,06-6934-5611,06-6931-4002,,,http://www.sumire-hosp.com/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,4482
135.5595251,34.71673883,中野こども病院,なかのこどもびょういん,中野こども病院（なかのこどもびょういん）,旭区新森4-13-17,旭区,06-6952-4771,,小児科，アレルギー科，循環器科，放射線科，神経内科，心療内科,,http://www.nakano-kodomo.or.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,1891
135.5627314,34.71967206,牧病院,まきびょういん,牧病院（まきびょういん）,旭区新森7-10-28,旭区,06-6953-0120,,整形外科，外科，内科，神経内科，リハビリテーション科，放射線科，麻酔科,,http://www.maki-group.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,1908
135.5307942,34.72819386,北村医院,きたむらいいん,北村医院（きたむらいいん）,旭区赤川4-17-5,旭区,06-6921-4061,,内科，皮膚科、リハビリテーション科,,http://www.myclinic.ne.jp/kitamura_iin/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3803
135.5506358,34.72493608,福島病院,ふくしまびょういん,福島病院（ふくしまびょういん）,旭区千林2-4-22,旭区,06-6953-2940,,内科，消化器科，外科，整形外科，脳神経外科，皮膚科，放射線科，麻酔科，リハビリテーション科,,http://www.fukushima-hosp.or.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,1927
135.5501062,34.72970808,藤立病院,ふじたてびょういん,藤立病院（ふじたてびょういん）,旭区大宮5-4-24,旭区,06-6955-1221,,内科・外科・整形外科・脳神経外科・消化器科・循環器科・神経内科・皮膚科・麻酔科・リハビリテーション科・アレルギー科・リウマチ科・放射線科・形成外科・心療内科,,http://www.fujitate.jp/,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,891
135.4265551,34.63128014,浜本小児科（病児保育施設）,,浜本小児科（病児保育施設）（）,住之江区南港中2－1－99,住之江区,６６１２－３１７５,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,134,19404
135.4689971,34.64024711,中山製鋼所附属病院,,中山製鋼所附属病院（）,大正区南恩加島4-5-1,大正区,06-6551-0848,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3933
135.4707751,34.64748903,串田病院,,串田病院（）,大正区小林西1-1-1,大正区,06-6552-2471,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3826
135.4923629,34.64191408,西成民主診療所（病児保育施設）,,西成民主診療所（病児保育施設）（）,西成区松２－１－３５,西成区,６６５６－６１０５,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,134,19406
135.5594968,34.630402,中谷小児内科クリニック（病児保育施設）,,中谷小児内科クリニック（病児保育施設）（）,平野区加美正覚寺2－10－29,平野区,６７９６－３１７５,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,134,19405
135.466414,34.649406,済生会泉尾病院,,済生会泉尾病院（）,大正区北村3-4-5,大正区,06-6552-0091,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3966
135.4756327,34.66010006,大正病院,,大正病院（）,大正区三軒家東5-5-16,大正区,06-6552-0621,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,3823
135.4776014,34.69037133,くまだ内科クリニック（病児保育施設）,,くまだ内科クリニック（病児保育施設）（）,福島区玉川４－１３－２２,福島区,６４４５－６００５,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,134,19402
135.5468501,34.74127058,藤本クリニック（病児保育施設）,,藤本クリニック（病児保育施設）（）,東淀川区豊里5－21－15,東淀川区,6325-3850,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,134,19415
135.5123332,34.80780914,大阪市立弘済院附属病院,,大阪市立弘済院附属病院（）,吹田市古江台6-2-1,大阪市以外,06-6871-8013,,,,,,,,医療・福祉,病院・診療所,医療・福祉/病院・診療所,136,37770
135.4486887,34.65507206,海の子学園大阪市立入舟寮,おおさかしりついりふねりょう,海の子学園大阪市立入舟寮（おおさかしりついりふねりょう）,港区池島3-7-18,港区,06-6571-1000,06-6573-9102,児童養護施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,2022
135.4761832,34.721642,清心館,せいしんかん,清心館（せいしんかん）,淀川区十三元今里3-1-72,淀川区,06-6889-0013,,グループホーム,,http://www.hakuaisha-welfare.net/korei/group.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,144,2575
135.4761859,34.722964,はくあい,はくあい,はくあい（はくあい）,淀川区十三元今里3-1-88,淀川区,06-6301-8908,,ケアハウス,,http://www.hakuaisha-welfare.net/korei/care.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2470
135.4761562,34.72286692,博愛の園,はくあいのその,博愛の園（はくあいのその）,淀川区十三元今里3-1-88,淀川区,06-6301-8901,,介護老人福祉施設,,http://www.hakuaisha-welfare.net/korei/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2471
